M	d	Method	asymp_opt_power	Trial	Value
2	324	Weighted Stack-SVD	0.13791891932487488	20	0.23419720257933413
2	324	Weighted Stack-SVD	0.13791891932487488	21	0.16415587996472375
2	324	Weighted Stack-SVD	0.13791891932487488	22	0.1899786677211061
2	324	Weighted Stack-SVD	0.13791891932487488	23	0.09163051583695819
2	324	Weighted Stack-SVD	0.13791891932487488	24	0.06954607707378428
2	324	Weighted Stack-SVD	0.13791891932487488	25	0.31031939206721
2	324	Weighted Stack-SVD	0.13791891932487488	26	0.18366439380065663
2	324	Weighted Stack-SVD	0.13791891932487488	27	0.26093296590496673
2	324	Weighted Stack-SVD	0.13791891932487488	28	0.011471544871716269
2	324	Weighted Stack-SVD	0.13791891932487488	29	0.16953154968628506
2	324	Weighted Stack-SVD	0.13791891932487488	30	0.29396244650670406
2	324	Weighted Stack-SVD	0.13791891932487488	31	0.06904037411433916
2	324	Weighted Stack-SVD	0.13791891932487488	32	0.11825351834482568
2	324	Weighted Stack-SVD	0.13791891932487488	33	0.17099398124492915
2	324	Weighted Stack-SVD	0.13791891932487488	34	0.16442879678896355
2	324	Weighted Stack-SVD	0.13791891932487488	35	0.08862042173172377
2	324	Weighted Stack-SVD	0.13791891932487488	36	0.21386407843175997
2	324	Weighted Stack-SVD	0.13791891932487488	37	0.23965776577296102
2	324	Weighted Stack-SVD	0.13791891932487488	38	0.1864243790425559
2	324	Weighted Stack-SVD	0.13791891932487488	39	0.17877088216385734
2	324	Weighted Stack-SVD	0.13791891932487488	40	0.18211831109280585
2	324	Weighted Stack-SVD	0.13791891932487488	41	0.021309899218281407
2	324	Weighted Stack-SVD	0.13791891932487488	42	0.21618504119490878
2	324	Weighted Stack-SVD	0.13791891932487488	43	0.15478177784479907
2	324	Weighted Stack-SVD	0.13791891932487488	44	0.014329522399126118
2	324	Weighted Stack-SVD	0.13791891932487488	45	0.043880910366439006
2	324	Weighted Stack-SVD	0.13791891932487488	46	0.06028582888620329
2	324	Weighted Stack-SVD	0.13791891932487488	47	0.20877762568232688
2	324	Weighted Stack-SVD	0.13791891932487488	48	0.23402886554286462
2	324	Weighted Stack-SVD	0.13791891932487488	49	0.18017518699888171
2	324	Weighted Stack-SVD	0.13791891932487488	50	0.10263728498809205
2	324	Weighted Stack-SVD	0.13791891932487488	51	0.10650664266738574
2	324	Weighted Stack-SVD	0.13791891932487488	52	0.010356065169574448
2	324	Weighted Stack-SVD	0.13791891932487488	53	0.33778010823373156
2	324	Weighted Stack-SVD	0.13791891932487488	54	0.33388379724082756
2	324	Weighted Stack-SVD	0.13791891932487488	55	0.01714714214816475
2	324	Weighted Stack-SVD	0.13791891932487488	56	0.15980675957764792
2	324	Weighted Stack-SVD	0.13791891932487488	57	0.056299304317789484
2	324	Weighted Stack-SVD	0.13791891932487488	58	0.04197555919469475
2	324	Weighted Stack-SVD	0.13791891932487488	59	0.1399068825007619
2	324	Weighted Stack-SVD	0.13791891932487488	60	0.3106889867879795
2	324	Weighted Stack-SVD	0.13791891932487488	61	0.06937683598874543
2	324	Weighted Stack-SVD	0.13791891932487488	62	0.12266930430091261
2	324	Weighted Stack-SVD	0.13791891932487488	63	0.19915984810654275
2	324	Weighted Stack-SVD	0.13791891932487488	64	0.20711491513587993
2	324	Weighted Stack-SVD	0.13791891932487488	65	0.02321008984879566
2	324	Weighted Stack-SVD	0.13791891932487488	66	0.009754848871545303
2	324	Weighted Stack-SVD	0.13791891932487488	67	0.14743534293434443
2	324	Weighted Stack-SVD	0.13791891932487488	68	0.18278993595170626
2	324	Weighted Stack-SVD	0.13791891932487488	69	0.33015626223868
2	324	Weighted Stack-SVD	0.13791891932487488	70	0.10258648850577602
2	324	Weighted Stack-SVD	0.13791891932487488	71	0.16664121580988062
2	324	Weighted Stack-SVD	0.13791891932487488	72	0.2934886085769494
2	324	Weighted Stack-SVD	0.13791891932487488	73	0.1141617356354085
2	324	Weighted Stack-SVD	0.13791891932487488	74	0.27861856604864066
2	324	Weighted Stack-SVD	0.13791891932487488	75	0.03694998037129079
2	324	Weighted Stack-SVD	0.13791891932487488	76	0.24531041555141397
2	324	Weighted Stack-SVD	0.13791891932487488	77	0.13683095166662027
2	324	Weighted Stack-SVD	0.13791891932487488	78	0.3835796730559837
2	324	Weighted Stack-SVD	0.13791891932487488	79	0.18368515716735734
2	324	Weighted Stack-SVD	0.13791891932487488	80	0.06892538095530983
2	324	Weighted Stack-SVD	0.13791891932487488	81	0.29213445802366317
2	324	Weighted Stack-SVD	0.13791891932487488	82	0.2069803636632097
2	324	Weighted Stack-SVD	0.13791891932487488	83	0.09198591675150418
2	324	Weighted Stack-SVD	0.13791891932487488	84	0.014049652353363678
2	324	Weighted Stack-SVD	0.13791891932487488	85	0.12876430663485264
2	324	Weighted Stack-SVD	0.13791891932487488	86	0.01311251562697592
2	324	Weighted Stack-SVD	0.13791891932487488	87	0.3050951252136729
2	324	Weighted Stack-SVD	0.13791891932487488	88	0.18862445106329304
2	324	Weighted Stack-SVD	0.13791891932487488	89	0.17174942460189613
2	324	Weighted Stack-SVD	0.13791891932487488	90	0.3031020164456186
2	324	Weighted Stack-SVD	0.13791891932487488	91	0.2958793409248967
2	324	Weighted Stack-SVD	0.13791891932487488	92	0.21538345437034018
2	324	Weighted Stack-SVD	0.13791891932487488	93	0.0778066160379716
2	324	Weighted Stack-SVD	0.13791891932487488	94	0.17198009980914158
2	324	Weighted Stack-SVD	0.13791891932487488	95	0.28857723633696303
2	324	Weighted Stack-SVD	0.13791891932487488	96	0.00011031539405409143
2	324	Weighted Stack-SVD	0.13791891932487488	97	0.13484664650609812
2	324	Weighted Stack-SVD	0.13791891932487488	98	0.008713777944839459
2	324	Weighted Stack-SVD	0.13791891932487488	99	0.06878005924421107
2	324	Unweighted SVD-Stack	0.0	0	0.037867086919070425
2	324	Unweighted SVD-Stack	0.0	1	0.08774964254699526
2	324	Unweighted SVD-Stack	0.0	2	0.049428170518906
2	324	Unweighted SVD-Stack	0.0	3	0.0361086489656195
2	324	Unweighted SVD-Stack	0.0	4	0.03750101196132027
2	324	Unweighted SVD-Stack	0.0	5	0.029097070377642004
2	324	Unweighted SVD-Stack	0.0	6	0.03771880628373102
2	324	Unweighted SVD-Stack	0.0	7	0.15801961957892635
2	324	Unweighted SVD-Stack	0.0	8	0.07148544578292765
2	324	Unweighted SVD-Stack	0.0	9	0.018338984151377972
2	324	Unweighted SVD-Stack	0.0	10	0.04759360011753262
2	324	Unweighted SVD-Stack	0.0	11	0.021069082055166367
2	324	Unweighted SVD-Stack	0.0	12	0.002450247320763587
2	324	Unweighted SVD-Stack	0.0	13	0.1438213811717941
2	324	Unweighted SVD-Stack	0.0	14	0.029116337887700544
2	324	Unweighted SVD-Stack	0.0	15	0.056024184049595374
2	324	Unweighted SVD-Stack	0.0	16	6.186324610975413e-05
2	324	Unweighted SVD-Stack	0.0	17	0.00019428410860377728
2	324	Unweighted SVD-Stack	0.0	18	0.024482804571430622
2	324	Unweighted SVD-Stack	0.0	19	0.06360100173059478
2	324	Unweighted SVD-Stack	0.0	20	0.07564775984286476
2	324	Unweighted SVD-Stack	0.0	21	0.06872337079332248
2	324	Unweighted SVD-Stack	0.0	22	0.026670489338887333
2	324	Unweighted SVD-Stack	0.0	23	0.00024344572702132147
2	324	Unweighted SVD-Stack	0.0	24	3.414346401851825e-05
2	324	Unweighted SVD-Stack	0.0	25	0.0311778891627128
2	324	Unweighted SVD-Stack	0.0	26	0.04964386672172504
2	324	Unweighted SVD-Stack	0.0	27	0.22432730575858928
2	324	Unweighted SVD-Stack	0.0	28	0.0007412169921939833
2	324	Unweighted SVD-Stack	0.0	29	0.023726475866989845
2	324	Unweighted SVD-Stack	0.0	30	0.07902662382785815
2	324	Unweighted SVD-Stack	0.0	31	0.020900953899543155
2	324	Unweighted SVD-Stack	0.0	32	0.016368232574342313
2	324	Unweighted SVD-Stack	0.0	33	0.0037740170419891615
2	324	Unweighted SVD-Stack	0.0	34	0.04078795777182391
2	324	Unweighted SVD-Stack	0.0	35	0.06961295071022405
2	324	Unweighted SVD-Stack	0.0	36	0.06640011155888682
2	324	Unweighted SVD-Stack	0.0	37	0.06897960042647601
2	324	Unweighted SVD-Stack	0.0	38	0.0996382168324057
2	324	Unweighted SVD-Stack	0.0	39	0.000892752981136037
2	324	Unweighted SVD-Stack	0.0	40	0.0015085084330778925
2	324	Unweighted SVD-Stack	0.0	41	0.06397728202881019
2	324	Unweighted SVD-Stack	0.0	42	0.0910629653606131
2	324	Unweighted SVD-Stack	0.0	43	0.0053489907401955425
2	324	Unweighted SVD-Stack	0.0	44	0.033976688787159065
2	324	Unweighted SVD-Stack	0.0	45	0.1254292957320354
2	324	Unweighted SVD-Stack	0.0	46	0.0340968463191125
2	324	Unweighted SVD-Stack	0.0	47	0.12029435763877458
2	324	Unweighted SVD-Stack	0.0	48	0.046871582068716666
2	324	Unweighted SVD-Stack	0.0	49	0.015448647378522163
2	324	Unweighted SVD-Stack	0.0	50	0.001647615683097342
2	324	Unweighted SVD-Stack	0.0	51	0.0404262152382391
2	324	Unweighted SVD-Stack	0.0	52	0.07601987203089175
2	324	Unweighted SVD-Stack	0.0	53	0.1578084541177546
2	324	Unweighted SVD-Stack	0.0	54	0.1512229671091273
2	324	Unweighted SVD-Stack	0.0	55	0.02859960364644818
2	324	Unweighted SVD-Stack	0.0	56	0.03848550750566441
2	324	Unweighted SVD-Stack	0.0	57	0.04270363581553113
2	324	Unweighted SVD-Stack	0.0	58	0.06857657146729985
2	324	Unweighted SVD-Stack	0.0	59	0.023760148234489936
2	324	Unweighted SVD-Stack	0.0	60	0.2237487294710627
2	324	Unweighted SVD-Stack	0.0	61	0.08220077987871256
2	324	Unweighted SVD-Stack	0.0	62	0.057049783346369995
2	324	Unweighted SVD-Stack	0.0	63	0.07366497172558338
2	324	Unweighted SVD-Stack	0.0	64	0.028235380703956828
2	324	Unweighted SVD-Stack	0.0	65	0.000897568106054326
2	324	Unweighted SVD-Stack	0.0	66	9.505792534166701e-08
2	324	Unweighted SVD-Stack	0.0	67	0.03438479112636538
2	324	Unweighted SVD-Stack	0.0	68	0.0743098214233673
2	324	Unweighted SVD-Stack	0.0	69	0.2905956636286885
2	324	Unweighted SVD-Stack	0.0	70	0.010695290845808773
2	324	Unweighted SVD-Stack	0.0	71	0.03219722909433555
2	324	Unweighted SVD-Stack	0.0	72	0.20382085069064956
2	324	Unweighted SVD-Stack	0.0	73	0.09254544549010374
2	324	Unweighted SVD-Stack	0.0	74	0.08167489954593142
2	324	Unweighted SVD-Stack	0.0	75	0.013065550623549915
2	324	Unweighted SVD-Stack	0.0	76	0.17377495310251398
2	324	Unweighted SVD-Stack	0.0	77	0.009465286713158183
2	324	Unweighted SVD-Stack	0.0	78	0.1813994401119923
2	324	Unweighted SVD-Stack	0.0	79	0.07476653518114623
2	324	Unweighted SVD-Stack	0.0	80	0.05182335016078201
2	324	Unweighted SVD-Stack	0.0	81	0.05542434414552367
2	324	Unweighted SVD-Stack	0.0	82	0.1777969991763049
2	324	Unweighted SVD-Stack	0.0	83	0.09460370337872721
2	324	Unweighted SVD-Stack	0.0	84	0.022990927701376094
2	324	Unweighted SVD-Stack	0.0	85	0.0039407973310888085
2	324	Unweighted SVD-Stack	0.0	86	0.00031502329761363393
2	324	Unweighted SVD-Stack	0.0	87	0.038238666412833695
2	324	Unweighted SVD-Stack	0.0	88	0.08506421555211832
2	324	Unweighted SVD-Stack	0.0	89	0.06925112637687876
2	324	Unweighted SVD-Stack	0.0	90	0.18010727476673724
2	324	Unweighted SVD-Stack	0.0	91	0.07892035262094119
2	324	Unweighted SVD-Stack	0.0	92	0.025343003852248476
2	324	Unweighted SVD-Stack	0.0	93	0.016730020316422053
2	324	Unweighted SVD-Stack	0.0	94	0.0746518999638752
2	324	Unweighted SVD-Stack	0.0	95	0.0787216701755233
2	324	Unweighted SVD-Stack	0.0	96	0.007151797638988995
2	324	Unweighted SVD-Stack	0.0	97	0.09929265724363487
2	324	Unweighted SVD-Stack	0.0	98	0.007021001388183347
2	324	Unweighted SVD-Stack	0.0	99	0.07800859764818055
2	324	Weighted SVD-Stack	0.0	0	0.020290411199843147
2	324	Weighted SVD-Stack	0.0	1	0.062442721581944916
2	324	Weighted SVD-Stack	0.0	2	0.02734461032362673
2	324	Weighted SVD-Stack	0.0	3	0.07098891348359262
2	324	Weighted SVD-Stack	0.0	4	0.09894292220915023
2	324	Weighted SVD-Stack	0.0	5	0.037308726611610894
2	324	Weighted SVD-Stack	0.0	6	0.07185366013693018
2	324	Weighted SVD-Stack	0.0	7	0.20533365320523778
2	324	Weighted SVD-Stack	0.0	8	0.14135493864194515
2	324	Weighted SVD-Stack	0.0	9	0.012288284989498764
2	324	Weighted SVD-Stack	0.0	10	0.08879442761048999
2	324	Weighted SVD-Stack	0.0	11	0.048161590906743414
2	324	Weighted SVD-Stack	0.0	12	0.051957627656716215
2	324	Weighted SVD-Stack	0.0	13	0.19546420219012262
2	324	Weighted SVD-Stack	0.0	14	0.11415657027675001
2	324	Weighted SVD-Stack	0.0	15	0.11005415192890408
2	324	Weighted SVD-Stack	0.0	16	0.0003959664653009605
2	324	Weighted SVD-Stack	0.0	17	0.013872617628862268
2	324	Weighted SVD-Stack	0.0	18	0.03780434457045136
2	324	Weighted SVD-Stack	0.0	19	0.06338069806073215
2	324	Weighted SVD-Stack	0.0	20	0.03902853833420314
2	324	Weighted SVD-Stack	0.0	21	0.07402836118957148
2	324	Weighted SVD-Stack	0.0	22	0.09233926525929616
2	324	Weighted SVD-Stack	0.0	23	0.001463048843658268
2	324	Weighted SVD-Stack	0.0	24	0.0052345889231597085
2	324	Weighted SVD-Stack	0.0	25	0.14209376519404282
2	324	Weighted SVD-Stack	0.0	26	0.09054072329954085
2	324	Weighted SVD-Stack	0.0	27	0.22532521928955923
2	324	Weighted SVD-Stack	0.0	28	0.0009750208318547732
2	324	Weighted SVD-Stack	0.0	29	6.104419757059244e-07
2	324	Weighted SVD-Stack	0.0	30	0.1531337324798781
2	324	Weighted SVD-Stack	0.0	31	0.010643152867406063
2	324	Weighted SVD-Stack	0.0	32	0.022323606362640306
2	324	Weighted SVD-Stack	0.0	33	0.034707980880855346
2	324	Weighted SVD-Stack	0.0	34	0.042548933031295824
2	324	Weighted SVD-Stack	0.0	35	0.10162497760925848
2	324	Weighted SVD-Stack	0.0	36	0.13481098424756216
2	324	Weighted SVD-Stack	0.0	37	0.03228131298107085
2	324	Weighted SVD-Stack	0.0	38	0.057772228918319915
2	324	Weighted SVD-Stack	0.0	39	0.014753795673858719
2	324	Weighted SVD-Stack	0.0	40	0.007192343531827826
2	324	Weighted SVD-Stack	0.0	41	0.06553456950244915
2	324	Weighted SVD-Stack	0.0	42	0.10761346687381308
2	324	Weighted SVD-Stack	0.0	43	0.016058893325772185
2	324	Weighted SVD-Stack	0.0	44	0.06017068896650611
2	324	Weighted SVD-Stack	0.0	45	0.06494624642592021
2	324	Weighted SVD-Stack	0.0	46	0.007191221568835569
2	324	Weighted SVD-Stack	0.0	47	0.11849421327741097
2	324	Weighted SVD-Stack	0.0	48	0.0808056302887429
2	324	Weighted SVD-Stack	0.0	49	8.196499661052543e-05
2	324	Weighted SVD-Stack	0.0	50	0.004758539008812748
2	324	Weighted SVD-Stack	0.0	51	0.09850548668784417
2	324	Weighted SVD-Stack	0.0	52	0.04787841872537845
2	324	Weighted SVD-Stack	0.0	53	0.18489628783470716
2	324	Weighted SVD-Stack	0.0	54	0.27834356486287387
2	324	Weighted SVD-Stack	0.0	55	0.0005794379009953327
2	324	Weighted SVD-Stack	0.0	56	0.050900619914766534
2	324	Weighted SVD-Stack	0.0	57	0.01767005286789789
2	324	Weighted SVD-Stack	0.0	58	0.08724561149200677
2	324	Weighted SVD-Stack	0.0	59	0.05330390749098305
2	324	Weighted SVD-Stack	0.0	60	0.1322572511382361
2	324	Weighted SVD-Stack	0.0	61	0.08199310757314818
2	324	Weighted SVD-Stack	0.0	62	0.04541844259289178
2	324	Weighted SVD-Stack	0.0	63	0.1582682588713479
2	324	Weighted SVD-Stack	0.0	64	0.011545995616431017
2	324	Weighted SVD-Stack	0.0	65	0.0006296287104669804
2	324	Weighted SVD-Stack	0.0	66	0.04876474888314034
2	324	Weighted SVD-Stack	0.0	67	0.011100107910791367
2	324	Weighted SVD-Stack	0.0	68	0.13662258728009222
2	324	Weighted SVD-Stack	0.0	69	0.331655528488993
2	324	Weighted SVD-Stack	0.0	70	0.008776144458029767
2	324	Weighted SVD-Stack	0.0	71	0.0654936178555232
2	324	Weighted SVD-Stack	0.0	72	0.1469071313637006
2	324	Weighted SVD-Stack	0.0	73	0.1333889370843442
2	324	Weighted SVD-Stack	0.0	74	0.05231803633492048
2	324	Weighted SVD-Stack	0.0	75	0.0003891752263721607
2	324	Weighted SVD-Stack	0.0	76	0.11926493319309726
2	324	Weighted SVD-Stack	0.0	77	0.12616016906285285
2	324	Weighted SVD-Stack	0.0	78	0.2011678959814215
2	324	Weighted SVD-Stack	0.0	79	0.0852361235351534
2	324	Weighted SVD-Stack	0.0	80	0.03550983427392144
2	324	Weighted SVD-Stack	0.0	81	0.10248464527623365
2	324	Weighted SVD-Stack	0.0	82	0.14548220025756184
2	324	Weighted SVD-Stack	0.0	83	0.02993624389463348
2	324	Weighted SVD-Stack	0.0	84	0.07443567458842425
2	324	Weighted SVD-Stack	0.0	85	0.00042766723745157745
2	324	Weighted SVD-Stack	0.0	86	0.0004341217862141867
2	324	Weighted SVD-Stack	0.0	87	0.020579468566127943
2	324	Weighted SVD-Stack	0.0	88	0.17848661673472646
2	324	Weighted SVD-Stack	0.0	89	0.16138665486465947
2	324	Weighted SVD-Stack	0.0	90	0.27068343915345067
2	324	Weighted SVD-Stack	0.0	91	0.21657823826651876
2	324	Weighted SVD-Stack	0.0	92	0.05337589622105542
2	324	Weighted SVD-Stack	0.0	93	0.05857858036041884
2	324	Weighted SVD-Stack	0.0	94	0.1088964205504139
2	324	Weighted SVD-Stack	0.0	95	0.14587148029061786
2	324	Weighted SVD-Stack	0.0	96	0.00016336221228036038
2	324	Weighted SVD-Stack	0.0	97	0.046148540021471264
2	324	Weighted SVD-Stack	0.0	98	0.005542661557777941
2	324	Weighted SVD-Stack	0.0	99	0.16843768602525194
2	584	Unweighted Stack-SVD	0.12235958115417994	0	0.24721639951861724
2	584	Unweighted Stack-SVD	0.12235958115417994	1	0.1507957614993284
2	584	Unweighted Stack-SVD	0.12235958115417994	2	0.13478561300759104
2	584	Unweighted Stack-SVD	0.12235958115417994	3	0.13954938913537004
2	584	Unweighted Stack-SVD	0.12235958115417994	4	0.2908868594674912
2	584	Unweighted Stack-SVD	0.12235958115417994	5	0.07480686873204005
2	584	Unweighted Stack-SVD	0.12235958115417994	6	0.008850502400167886
2	584	Unweighted Stack-SVD	0.12235958115417994	7	0.14922010334580402
2	584	Unweighted Stack-SVD	0.12235958115417994	8	0.04042025981850851
2	584	Unweighted Stack-SVD	0.12235958115417994	9	0.19571293719579147
2	584	Unweighted Stack-SVD	0.12235958115417994	10	0.01531656266162815
2	584	Unweighted Stack-SVD	0.12235958115417994	11	0.1763568664299287
2	584	Unweighted Stack-SVD	0.12235958115417994	12	0.17359192876492788
2	584	Unweighted Stack-SVD	0.12235958115417994	13	0.0019409705677550255
2	584	Unweighted Stack-SVD	0.12235958115417994	14	0.22213951432614817
2	584	Unweighted Stack-SVD	0.12235958115417994	15	0.27937771523450733
2	584	Unweighted Stack-SVD	0.12235958115417994	16	0.18767956253468024
2	584	Unweighted Stack-SVD	0.12235958115417994	17	0.20567435693729502
2	584	Unweighted Stack-SVD	0.12235958115417994	18	0.1016631863698041
2	584	Unweighted Stack-SVD	0.12235958115417994	19	0.3096085043625238
2	584	Unweighted Stack-SVD	0.12235958115417994	20	0.09242297817940609
2	584	Unweighted Stack-SVD	0.12235958115417994	21	0.08275055828150056
2	584	Unweighted Stack-SVD	0.12235958115417994	22	0.2518062984835873
2	584	Unweighted Stack-SVD	0.12235958115417994	23	0.19658739694571156
2	584	Unweighted Stack-SVD	0.12235958115417994	24	8.098020261329674e-09
2	584	Unweighted Stack-SVD	0.12235958115417994	25	0.05624805370678203
2	584	Unweighted Stack-SVD	0.12235958115417994	26	0.09774597525123528
2	584	Unweighted Stack-SVD	0.12235958115417994	27	0.07585421825882743
2	584	Unweighted Stack-SVD	0.12235958115417994	28	0.06490346307264777
2	584	Unweighted Stack-SVD	0.12235958115417994	29	0.21430997665262416
2	584	Unweighted Stack-SVD	0.12235958115417994	30	0.1611245868415716
2	584	Unweighted Stack-SVD	0.12235958115417994	31	0.1799691331631414
2	584	Unweighted Stack-SVD	0.12235958115417994	32	0.018814570808895502
2	584	Unweighted Stack-SVD	0.12235958115417994	33	0.028990232555052262
2	584	Unweighted Stack-SVD	0.12235958115417994	34	0.03660409881795921
2	584	Unweighted Stack-SVD	0.12235958115417994	35	0.0067025424794046225
2	584	Unweighted Stack-SVD	0.12235958115417994	36	0.0891830469173425
2	584	Unweighted Stack-SVD	0.12235958115417994	37	0.19948216546756883
2	584	Unweighted Stack-SVD	0.12235958115417994	38	0.05452255626408634
2	584	Unweighted Stack-SVD	0.12235958115417994	39	0.3062798527048077
2	584	Unweighted Stack-SVD	0.12235958115417994	40	0.17569831179666573
2	584	Unweighted Stack-SVD	0.12235958115417994	41	0.1811423893149836
2	584	Unweighted Stack-SVD	0.12235958115417994	42	0.2014089153299198
2	584	Unweighted Stack-SVD	0.12235958115417994	43	0.10117901905507723
2	584	Unweighted Stack-SVD	0.12235958115417994	44	0.09650132273729553
2	584	Unweighted Stack-SVD	0.12235958115417994	45	0.01637009919272802
2	584	Unweighted Stack-SVD	0.12235958115417994	46	0.08560657208697653
2	584	Unweighted Stack-SVD	0.12235958115417994	47	0.30045811715595366
2	584	Unweighted Stack-SVD	0.12235958115417994	48	0.0947299441543515
2	584	Unweighted Stack-SVD	0.12235958115417994	49	0.1764112421604465
2	584	Unweighted Stack-SVD	0.12235958115417994	50	0.24437446317516126
2	584	Unweighted Stack-SVD	0.12235958115417994	51	0.12868036082838796
2	584	Unweighted Stack-SVD	0.12235958115417994	52	0.017734236094840258
2	584	Unweighted Stack-SVD	0.12235958115417994	53	0.08885081840992298
2	584	Unweighted Stack-SVD	0.12235958115417994	54	0.0004918093713416821
2	584	Unweighted Stack-SVD	0.12235958115417994	55	0.1533091674290341
2	584	Unweighted Stack-SVD	0.12235958115417994	56	0.3378955388232052
2	584	Unweighted Stack-SVD	0.12235958115417994	57	0.025754670854502535
2	584	Unweighted Stack-SVD	0.12235958115417994	58	0.2203935190013833
2	584	Unweighted Stack-SVD	0.12235958115417994	59	0.06925996233541258
2	584	Unweighted Stack-SVD	0.12235958115417994	60	0.12670585529607734
2	584	Unweighted Stack-SVD	0.12235958115417994	61	0.16910050464797569
2	584	Unweighted Stack-SVD	0.12235958115417994	62	0.2713438370779252
2	584	Unweighted Stack-SVD	0.12235958115417994	63	0.04261547409721961
2	584	Unweighted Stack-SVD	0.12235958115417994	64	0.04830962723239971
2	584	Unweighted Stack-SVD	0.12235958115417994	65	0.2139496995393198
2	584	Unweighted Stack-SVD	0.12235958115417994	66	0.32099981294234414
2	584	Unweighted Stack-SVD	0.12235958115417994	67	0.16316935387525827
2	584	Unweighted Stack-SVD	0.12235958115417994	68	0.2874614784192573
2	584	Unweighted Stack-SVD	0.12235958115417994	69	0.27130481886940283
2	584	Unweighted Stack-SVD	0.12235958115417994	70	0.0005450763013512801
2	584	Unweighted Stack-SVD	0.12235958115417994	71	0.014257950865936552
2	584	Unweighted Stack-SVD	0.12235958115417994	72	2.8594078384122036e-05
2	584	Unweighted Stack-SVD	0.12235958115417994	73	0.06640403727648517
2	584	Unweighted Stack-SVD	0.12235958115417994	74	0.17329812688748067
2	584	Unweighted Stack-SVD	0.12235958115417994	75	0.16506937726621107
2	584	Unweighted Stack-SVD	0.12235958115417994	76	0.22015081219340826
2	584	Unweighted Stack-SVD	0.12235958115417994	77	0.048643276210656984
2	584	Unweighted Stack-SVD	0.12235958115417994	78	0.3008008540652079
2	584	Unweighted Stack-SVD	0.12235958115417994	79	0.217465827788572
2	584	Unweighted Stack-SVD	0.12235958115417994	80	0.1706766644523733
2	584	Unweighted Stack-SVD	0.12235958115417994	81	0.1614442484373852
2	584	Unweighted Stack-SVD	0.12235958115417994	82	0.22220156344045916
2	584	Unweighted Stack-SVD	0.12235958115417994	83	0.12051595807492561
2	584	Unweighted Stack-SVD	0.12235958115417994	84	0.27679734481701057
2	584	Unweighted Stack-SVD	0.12235958115417994	85	0.05248544198400918
2	584	Unweighted Stack-SVD	0.12235958115417994	86	0.20290706745969272
2	584	Unweighted Stack-SVD	0.12235958115417994	87	0.03668729760493842
2	584	Unweighted Stack-SVD	0.12235958115417994	88	0.02053900078021543
2	584	Unweighted Stack-SVD	0.12235958115417994	89	0.002146558566484304
2	584	Unweighted Stack-SVD	0.12235958115417994	90	0.14613624536249611
2	584	Unweighted Stack-SVD	0.12235958115417994	91	0.13443340106938956
2	584	Unweighted Stack-SVD	0.12235958115417994	92	0.25441099329437694
2	584	Unweighted Stack-SVD	0.12235958115417994	93	0.19338814833530202
2	584	Unweighted Stack-SVD	0.12235958115417994	94	0.12396018475702159
2	584	Unweighted Stack-SVD	0.12235958115417994	95	0.06439272702010256
2	584	Unweighted Stack-SVD	0.12235958115417994	96	0.04567392360084118
2	584	Unweighted Stack-SVD	0.12235958115417994	97	0.31364229211963357
2	584	Unweighted Stack-SVD	0.12235958115417994	98	0.21027070043410365
2	584	Unweighted Stack-SVD	0.12235958115417994	99	0.134065014070976
2	584	Weighted Stack-SVD	0.13791891932487488	0	0.2511210860188732
2	584	Weighted Stack-SVD	0.13791891932487488	1	0.15398215358241155
2	584	Weighted Stack-SVD	0.13791891932487488	2	0.1380866491498755
2	584	Weighted Stack-SVD	0.13791891932487488	3	0.14278391058517703
2	584	Weighted Stack-SVD	0.13791891932487488	4	0.26947365753913777
2	584	Weighted Stack-SVD	0.13791891932487488	5	0.011528170893849539
2	584	Weighted Stack-SVD	0.13791891932487488	6	0.14107757700332801
2	584	Weighted Stack-SVD	0.13791891932487488	7	0.16319574030763256
2	584	Weighted Stack-SVD	0.13791891932487488	8	0.04773883604649065
2	584	Weighted Stack-SVD	0.13791891932487488	9	0.21776807108129928
2	584	Weighted Stack-SVD	0.13791891932487488	10	0.02229492636191355
2	584	Weighted Stack-SVD	0.13791891932487488	11	0.16856944840576576
2	584	Weighted Stack-SVD	0.13791891932487488	12	0.1952316794862881
2	584	Weighted Stack-SVD	0.13791891932487488	13	2.778848704219331e-07
2	584	Weighted Stack-SVD	0.13791891932487488	14	0.20838787008372353
2	584	Weighted Stack-SVD	0.13791891932487488	15	0.2947659212963493
2	584	Weighted Stack-SVD	0.13791891932487488	16	0.16509712532078866
2	584	Weighted Stack-SVD	0.13791891932487488	17	0.24255413654164149
2	584	Weighted Stack-SVD	0.13791891932487488	18	0.11960342325954289
2	584	Weighted Stack-SVD	0.13791891932487488	19	0.32494654506222925
2	584	Weighted Stack-SVD	0.13791891932487488	20	0.14879338530473032
2	584	Weighted Stack-SVD	0.13791891932487488	21	0.06700423536092852
2	584	Weighted Stack-SVD	0.13791891932487488	22	0.24088999514656476
2	584	Weighted Stack-SVD	0.13791891932487488	23	0.18739852491462186
2	584	Weighted Stack-SVD	0.13791891932487488	24	0.03489089331498833
2	584	Weighted Stack-SVD	0.13791891932487488	25	0.08179638554274041
2	584	Weighted Stack-SVD	0.13791891932487488	26	0.0989339780297083
2	584	Weighted Stack-SVD	0.13791891932487488	27	0.01238412687247616
2	584	Weighted Stack-SVD	0.13791891932487488	28	0.08748635838439942
